	COMMON.id	COMMON.assoc	COMMON.name	COMMON.xpos	COMMON.ypos	COMMON.width	COMMON.height	COMMON.attribs	COMMON.colorf	COMMON.colorb	COMMON.texturenumber	COMMON.fontnumber	COMMON.active	COMMON.commonattribs	COMMON.help	totalgadgets	VERSION.major	VERSION.minor	VERSION.revision	panel	crdefault	escdefault	defaultfocus	hotornot	text	status	quickkey	grayedout	stages	range	thick	knobpos	knobsize	filename	link	crtdefault	maxchars	itemheight
ReImagined HPI RAW\guis\Cormlv1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI RAW\guis\Cormlv1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI RAW\guis\Cormlv1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI RAW\guis\Cormlv1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI RAW\guis\Cormlv1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI RAW\guis\Cormlv1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI RAW\guis\Cormlv1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI RAW\guis\Cormlv1.GADGET7	1	77	CORMINE4	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\Cormlv1.GADGET8	1	77	CORMINE6	64	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\Cormlv1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI RAW\guis\Cormlv1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI RAW\guis\Cormlv1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI RAW\guis\CORPLAT1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI RAW\guis\CORPLAT1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI RAW\guis\CORPLAT1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111	0										
ReImagined HPI RAW\guis\CORPLAT1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI RAW\guis\CORPLAT1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77	0										
ReImagined HPI RAW\guis\CORPLAT1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83	0										
ReImagined HPI RAW\guis\CORPLAT1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80	0										
ReImagined HPI RAW\guis\CORPLAT1.GADGET7	1	77	CORSFIG	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\CORPLAT1.GADGET8	1	77	CORTITAN	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\CORPLAT1.GADGET9	1	77	CORSEAP	64	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\CORPLAT1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI RAW\guis\CORPLAT1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI RAW\guis\CORPLAT1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI RAW\guis\CORSILO1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI RAW\guis\CORSILO1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI RAW\guis\CORSILO1.GADGET2	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0													109											
ReImagined HPI RAW\guis\CORSILO1.GADGET3	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0													115											
ReImagined HPI RAW\guis\CORSILO1.GADGET4	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0													112											
ReImagined HPI RAW\guis\CORSILO1.GADGET5	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0													97											
ReImagined HPI RAW\guis\CORSILO1.GADGET6	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0													103											
ReImagined HPI RAW\guis\CORSILO1.GADGET7	1	0	IGPATCH	64	91	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORSILO1.GADGET8	1	0	IGPATCH	0	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORSILO1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORSILO1.GADGET27	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0													111											
ReImagined HPI RAW\guis\CORSILO1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI RAW\guis\CORSY1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI RAW\guis\CORSY1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI RAW\guis\CORSY1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111											
ReImagined HPI RAW\guis\CORSY1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98											
ReImagined HPI RAW\guis\CORSY1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77											
ReImagined HPI RAW\guis\CORSY1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83											
ReImagined HPI RAW\guis\CORSY1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80											
ReImagined HPI RAW\guis\CORSY1.GADGET7	1	77	CORTSHIP	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\CORSY1.GADGET8	1	77	CORSUB	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\CORSY1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORSY1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI RAW\guis\CORSY1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI RAW\guis\CORSY1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI RAW\guis\CORTRON1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI RAW\guis\CORTRON1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI RAW\guis\CORTRON1.GADGET2	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0													109											
ReImagined HPI RAW\guis\CORTRON1.GADGET3	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0													115											
ReImagined HPI RAW\guis\CORTRON1.GADGET4	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0													112											
ReImagined HPI RAW\guis\CORTRON1.GADGET5	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0													97											
ReImagined HPI RAW\guis\CORTRON1.GADGET6	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0													103											
ReImagined HPI RAW\guis\CORTRON1.GADGET7	1	0	IGPATCH	64	91	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORTRON1.GADGET8	1	0	IGPATCH	0	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORTRON1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORTRON1.GADGET27	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0													111											
ReImagined HPI RAW\guis\CORTRON1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI RAW\guis\CORVP1.GADGET0	0	0	HEADER	0	128	128	352	0	0	0	0	0	1	0		17	1	0	0	CORPAN																		
ReImagined HPI RAW\guis\CORVP1.GADGET1	7	0	CORBUTT	0	0	0	0	0	0	0	0	0	1	0																				corbutt				
ReImagined HPI RAW\guis\CORVP1.GADGET2	1	0	CORORDERS	3	4	59	19	16	15	0	0	0	1	0												0	111											
ReImagined HPI RAW\guis\CORVP1.GADGET3	1	0	CORBUILD	65	4	59	19	16	15	0	0	0	1	0												0	98	0										
ReImagined HPI RAW\guis\CORVP1.GADGET4	1	1	CORMOVE	5	247	55	31	64	15	0	0	0	1	0												0	77											
ReImagined HPI RAW\guis\CORVP1.GADGET5	1	1	CORSTOP	64	247	55	31	0	15	0	0	0	1	0												0	83											
ReImagined HPI RAW\guis\CORVP1.GADGET6	1	1	CORPATROL	64	282	55	31	64	15	0	0	0	1	0												0	80											
ReImagined HPI RAW\guis\CORVP1.GADGET7	1	77	CORRAID	64	91	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\CORVP1.GADGET8	1	77	CORMIST	0	155	64	64	32	15	0	0	0	1	4												0	0											
ReImagined HPI RAW\guis\CORVP1.GADGET9	1	0	IGPATCH	64	155	64	64	32	0	0	0	0	1	0														1										
ReImagined HPI RAW\guis\CORVP1.GADGET26	1	1	CORATTACK	5	317	55	31	64	15	0	0	0	1	0												0	65											
ReImagined HPI RAW\guis\CORVP1.GADGET27	1	1	CORDEFEND	5	282	55	31	64	15	0	0	0	1	0												0	103											
ReImagined HPI RAW\guis\CORVP1.GADGET28	1	1	CORBLAST	64	317	55	31	64	15	0	0	0	1	0													100											
ReImagined HPI RAW\guis\CREDITS.GADGET0	0	205	HEADER	116	62	386	338	52685	52685	52685	0	-51	-51	-51		5	-51	-51	-51																			
ReImagined HPI RAW\guis\CREDITS.GADGET1	5	243	TEXT	158	25	85	39	2	15	0	0	0	1	0											CREDITS													
ReImagined HPI RAW\guis\CREDITS.GADGET2	5	243	TEXT	126	115	145	30	2	15	0	0	0	1	0											Total Annihilation													
ReImagined HPI RAW\guis\CREDITS.GADGET3	5	243	TEXT	91	152	221	32	2	15	0	0	0	1	0											Copyright 1997  Cavedog, Inc.													
ReImagined HPI RAW\guis\CREDITS.GADGET4	5	243	TEXT	122	236	157	25	2	15	0	0	0	1	0											Have a nice day													
ReImagined HPI RAW\guis\CREDITS.GADGET5	1	243	OK	272	283	67	45	2	15	0	0	0	1	0											OK	0	0	0										
ReImagined HPI RAW\guis\DEMOMSG.GADGET0	0	0	HEADER	0	0	640	480	0	0	0	0	0	0	0		2	0	0	0		OK	OK	GotoWebsite															
ReImagined HPI RAW\guis\DEMOMSG.GADGET1	1	0	GotoWebsite	160	400	321	20	2	15	0	0	0	1	0											Go to www.cavedog.com	0	0	0	0									
ReImagined HPI RAW\guis\DEMOMSG.GADGET2	1	0	OK	260	440	120	20	2	15	0	0	0	1	0											OK	0	0	0	0									
ReImagined HPI RAW\guis\ENDMSN.GADGET0	0	0	HEADER	0	0	640	480	0	0	0	0	0	0	0		8	-51	-51	-51		Start																	
ReImagined HPI RAW\guis\ENDMSN.GADGET1	1	243	Start	460	315	120	20	2	15	0	0	0	0	0											Start	0	83	0	0									
ReImagined HPI RAW\guis\ENDMSN.GADGET2	1	243	LoadGame	460	341	120	20	2	15	0	0	0	0	0											Load Game	0	76	0	0									
ReImagined HPI RAW\guis\ENDMSN.GADGET3	1	243	SaveGame	460	368	120	20	2	15	0	0	0	0	0											Save Game	0	118	0	0									
ReImagined HPI RAW\guis\ENDMSN.GADGET4	1	243	MainMenu	460	395	120	20	2	15	0	0	0	0	0											Main Menu	0	77	0	0									
ReImagined HPI RAW\guis\ENDMSN.GADGET5	4	17	KNOB	347	384	16	76	2	4	0	0	0	0	0																70	168	0	10					
ReImagined HPI RAW\guis\ENDMSN.GADGET6	2	17	Missions	16	385	315	73	513	15	0	0	0	0	0																								
ReImagined HPI RAW\guis\ENDMSN.GADGET7	1	37	Difficulty	460	442	120	20	1	15	0	0	0	0	0											Easy|Medium|Hard	0	0	0	3									
ReImagined HPI RAW\guis\ENDMSN.GADGET8	5	243	AdjustDiff	460	423	120	15	2	15	0	0	0	0	0											Adjust Difficulty													
ReImagined HPI RAW\guis\ENDMULTI.GADGET0	0	205	HEADER	0	0	640	479	-842150451	-842150451	-842150451	0	-51	-51	-51		2	-51	-51	-51																			
ReImagined HPI RAW\guis\ENDMULTI.GADGET1	1	243	OK	479	414	115	40	2	15	0	0	0	1	-42											OK	0	97	0										
ReImagined HPI RAW\guis\ENDMULTI.GADGET2	5	243	RESULT	178	179	272	26	2	15	0	97	0	1	-42																								
ReImagined HPI RAW\guis\ENERGY.GADGET0	0	205	HEADER	365	212	180	105	52685	52685	52685	0	-51	-51	-51		7	-51	-51	-51			Cancel														Ok		
ReImagined HPI RAW\guis\ENERGY.GADGET1	4	243	KNOB	17	30	150	13	1	4	0	0	0	1	0																151	50	0	10					
ReImagined HPI RAW\guis\ENERGY.GADGET2	5	243	Energy	16	11	41	14	1	15	0	0	0	1	0											Starting Energy: 1000													
ReImagined HPI RAW\guis\ENERGY.GADGET3	1	243	Ok	66	79	50	20	2	15	0	0	0	1	0											Ok	0	79	0										
ReImagined HPI RAW\guis\ENERGY.GADGET4	1	243	Cancel	118	79	50	20	2	15	0	0	0	1	0											Cancel	0	67	0										
ReImagined HPI RAW\guis\ENERGY.GADGET5	1	243	Low	17	53	48	15	2	15	0	0	0	1	0											Low	0	76	0										
ReImagined HPI RAW\guis\ENERGY.GADGET6	1	243	Medium	67	53	48	15	2	15	0	0	0	1	0											Medium	0	77	0										
ReImagined HPI RAW\guis\ENERGY.GADGET7	1	243	High	117	53	48	15	2	15	0	0	0	1	0											High	0	72	0										
ReImagined HPI RAW\guis\EXITMENU.GADGET0	0	205	HEADER	279	117	150	155	52685	52685	52685	0	-51	-51	-51		4	-51	-51	-51																			
ReImagined HPI RAW\guis\EXITMENU.GADGET1	1	243	MAINMENU	16	20	120	20	2	15	0	0	0	1	0											Exit to Menu	0	0	0	0									
ReImagined HPI RAW\guis\EXITMENU.GADGET2	1	243	EXITGAME	16	50	120	20	2	15	0	0	0	1	0											Exit Game	0	0	0	0									
ReImagined HPI RAW\guis\EXITMENU.GADGET3	1	243	CANCEL	15	123	120	20	2	15	0	0	0	1	0											Cancel	0	0	0	0									
ReImagined HPI RAW\guis\EXITMENU.GADGET4	1	243	RESTART	15	81	120	20	2	15	0	0	0	0	0												0	0	0	0									
ReImagined HPI RAW\guis\gameoptions.GADGET0	0	0	HEADER	0	0	269	351	0	0	0	0	0	0	0		1	0	0	0		OK	OK																
ReImagined HPI RAW\guis\gameoptions.GADGET1	1	0	OK	85	311	95	20	2	15	0	0	0	1	0											OK	0	0	0	0									
ReImagined HPI RAW\guis\GAMMA.GADGET0	0	205	HEADER	160	167	333	128	-842150451	-842150451	-842150451	0	-51	-51	-51		4	-51	-51	-51																			
ReImagined HPI RAW\guis\GAMMA.GADGET1	5	243	TEXT	103	15	174	16	2	15	0	101	0	1	-109											Gamma Correction													
ReImagined HPI RAW\guis\GAMMA.GADGET2	2	243	SCRL	30	37	273	31	1	15	0	0	0	1	-109																								
ReImagined HPI RAW\guis\GAMMA.GADGET3	1	243	Ok	29	83	122	28	2	15	0	0	0	1	-109											Set	0	83											
ReImagined HPI RAW\guis\GAMMA.GADGET4	1	243	Cancel	181	82	122	28	2	15	0	0	0	1	-109											Previous Menu	0	80											
ReImagined HPI RAW\guis\HELP.GADGET0	0	0	HEADER	0	0	492	419	0	0	0	0	0	0	0		3	0	0	0		OK	OK	Page															
ReImagined HPI RAW\guis\HELP.GADGET1	5	0	TEXT	6	16	365	16	2	15	0	0	0	0	104											Keyboard Commands													
ReImagined HPI RAW\guis\HELP.GADGET2	1	0	OK	310	377	120	20	2	15	0	0	0	1	0											OK	0	0	0	0									
ReImagined HPI RAW\guis\HELP.GADGET3	1	0	Page	63	377	120	20	2	15	0	0	0	1	0											Page 1|Page 2|Page 3	0	0	0	3									
ReImagined HPI RAW\guis\LOADGAME.GADGET0	0	0	HEADER	81	27	494	420	52685	52685	52685	0	-51	1	-51		13	-51	-51	-51	NULL	LOAD																	
ReImagined HPI RAW\guis\LOADGAME.GADGET1	2	1	GAMES	65	71	242	176	1	15	0	0	0	1	54																								
ReImagined HPI RAW\guis\LOADGAME.GADGET2	1	0	LOAD	353	324	96	20	2	15	0	0	0	1	54											OK	0	13	0	0									
ReImagined HPI RAW\guis\LOADGAME.GADGET3	1	0	CANCEL	353	359	96	20	2	15	0	0	0	1	54											Cancel	0	27	0	0									
ReImagined HPI RAW\guis\LOADGAME.GADGET4	4	1	SLIDER	317	63	16	184	2	4	0	102	0	1	54																178	56	0	175					
ReImagined HPI RAW\guis\LOADGAME.GADGET5	3	125	GAMENAME	111	275	230	20	0	15	0	0	0	1	89											Name Of Game to Load												20	
ReImagined HPI RAW\guis\LOADGAME.GADGET6	5	243	GAMETYPE	162	315	147	15	33	15	0	0	0	1	0											Game type:													
ReImagined HPI RAW\guis\LOADGAME.GADGET7	5	243	MISSION	162	346	157	18	33	15	0	0	0	1	0											Mission/Map:													
ReImagined HPI RAW\guis\LOADGAME.GADGET8	5	243	TIME	162	378	155	15	33	15	0	0	0	1	0											Time elapsed:													
ReImagined HPI RAW\guis\LOADGAME.GADGET9	5	243	SIDE	162	330	157	18	33	15	0	0	0	1	0											text													
ReImagined HPI RAW\guis\LOADGAME.GADGET10	6	243	RADAR	348	71	121	113	1026	15	0	0	0	1	0										0														
ReImagined HPI RAW\guis\LOADGAME.GADGET11	5	243	DIFF	162	362	155	16	33	15	0	0	0	1	0											Difficulty													
ReImagined HPI RAW\guis\LOADGAME.GADGET12	1	243	DELETE	367	207	96	20	2	15	0	0	0	1	0											Delete Game	0	0	0	0									
ReImagined HPI RAW\guis\LOADGAME.GADGET13	12	0	SaveGame	48	17	56	12	2	15	0	0	0	1	86																								
ReImagined HPI RAW\guis\LOADLIST.GADGET0	0	0	LoadList.GUI	81	27	494	420	52685	52685	52685	0	-51	1	-51		6	-51	-51	-51	NULL	LOAD																	
ReImagined HPI RAW\guis\LOADLIST.GADGET1	2	1	GAMES	86	82	242	170	1	15	0	0	0	1	54																								
ReImagined HPI RAW\guis\LOADLIST.GADGET2	1	0	LOAD	353	325	96	20	2	0	0	0	0	1	54											OK	0	79	0	0									
ReImagined HPI RAW\guis\LOADLIST.GADGET3	1	0	CANCEL	353	360	96	20	2	0	0	0	0	1	54											Cancel	0	67	0	0									
ReImagined HPI RAW\guis\LOADLIST.GADGET4	4	1	SLIDER	339	76	16	183	2	4	0	102	0	1	54																178	56	0	175					
ReImagined HPI RAW\guis\LOADLIST.GADGET5	3	125	GAMENAME	111	275	230	20	0	15	0	0	0	1	89											Name Of List To Save												20	
ReImagined HPI RAW\guis\LOADLIST.GADGET6	1	243	DELETE	368	208	96	20	2	0	0	0	0	1	0											Delete Game	0	68	0	0									
ReImagined HPI RAW\guis\LOGOSEL.GADGET0	0	0	HEADER	252	81	49	361	52685	52685	52685	0	-51	-51	-51		2	-51	-51	-51		LOGOS																	
ReImagined HPI RAW\guis\LOGOSEL.GADGET1	2	1	LOGOS	7	4	34	326	1	15	0	0	0	1	54																								
ReImagined HPI RAW\guis\LOGOSEL.GADGET2	1	45	Cancel	1	332	46	26	2	15	0	0	0	1	86											Cancel	0	101	0										
ReImagined HPI RAW\guis\LOUNGE.GADGET0	0	205	HEADER	0	0	640	480	52685	52685	52685	0	-51	-51	-51		33	-51	-51	-51																			
ReImagined HPI RAW\guis\LOUNGE.GADGET1	3	221	MESSAGE	21	441	414	20	0	15	0	0	0	1	-13																							63	
ReImagined HPI RAW\guis\LOUNGE.GADGET2	5	217	MEMx	337	71	26	13	6	15	0	103	0	0	54											0M													
ReImagined HPI RAW\guis\LOUNGE.GADGET3	1	217	READYx	430	70	24	18	138	15	0	0	0	0	54												0	44	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET4	2	1	OUTPUT	21	342	414	96	1	15	0	0	0	1	54																								
ReImagined HPI RAW\guis\LOUNGE.GADGET5	1	240	PREVMENU	496	416	120	20	2	15	0	0	0	1	54											Previous Menu	0	1	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET6	1	240	START	508	437	96	30	2	15	0	0	0	1	54											Start Game	0	1	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET7	5	221	PINGx	385	71	12	12	2	15	0	60	0	0	54											0													
ReImagined HPI RAW\guis\LOUNGE.GADGET8	1	69	MAP	327	305	120	20	2	15	0	0	0	1	54											Select Map	0	77	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET9	6	210	LOGOx	160	70	16	16	33474	64	0	56	-124	1	54										1														
ReImagined HPI RAW\guis\LOUNGE.GADGET10	1	40	RESx	230	69	94	18	2	15	0	0	0	0	54											1600 X 1200	0	0	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET11	1	195	SIDEx	104	69	42	18	2	15	0	0	0	0	54											CORE	0	2	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET12	1	243	ALLYx	191	69	22	18	138	15	0	0	0	0	0												0	0	0	4									
ReImagined HPI RAW\guis\LOUNGE.GADGET13	4	243	METAL	496	24	118	13	1	4	0	0	0	1	0																112	22	0	10					
ReImagined HPI RAW\guis\LOUNGE.GADGET14	5	243	RESCTEXT	497	10	41	16	1	15	0	0	0	1	0											Metal													
ReImagined HPI RAW\guis\LOUNGE.GADGET15	4	243	ENERGY	496	59	118	14	1	4	0	99	0	1	-87																112	22	0	10					
ReImagined HPI RAW\guis\LOUNGE.GADGET16	5	243	TEXT	496	45	57	18	1	15	0	99	0	1	-87											Energy													
ReImagined HPI RAW\guis\LOUNGE.GADGET17	5	243	ENERGYTEXT	578	45	37	12	4	15	0	99	0	1	-87											#													
ReImagined HPI RAW\guis\LOUNGE.GADGET18	5	243	METALTEXT	578	10	37	13	4	15	0	99	0	1	-87											#													
ReImagined HPI RAW\guis\LOUNGE.GADGET19	1	243	PLAYERx	21	69	76	18	2	15	0	0	0	0	-35											Player	0	0	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET20	1	243	COMMANDER	496	94	120	20	2	15	0	0	0	1	-121											Cmndr Ends Game	0	0	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET21	1	243	MAPPING	496	175	120	20	2	15	0	0	0	1	-121											Full Map	0	100	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET22	1	243	LOSTYPE	496	134	120	21	2	15	0	0	0	1	-121											LOS Mode	0	0	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET23	1	243	CHEATING	496	255	120	20	2	15	0	0	0	1	-121											Cheat Codes	0	0	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET24	1	243	FIXEDLOC	496	215	121	20	2	15	0	0	0	1	-121											Fixed Locations	0	0	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET25	1	243	WATCHING	496	295	120	20	2	15	0	0	0	1	-121											Watching Allowe	0	0	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET26	5	243	MAPNAME	136	309	171	12	2	15	0	100	0	1	-121											Map Name													
ReImagined HPI RAW\guis\LOUNGE.GADGET27	4	60	MAXUNITS	495	374	120	15	1	4	0	-127	0	1	86																114	16	0	10					
ReImagined HPI RAW\guis\LOUNGE.GADGET28	5	60	MAXUNITSTEXT	590	360	24	14	4	15	0	-127	0	1	86											#													
ReImagined HPI RAW\guis\LOUNGE.GADGET29	5	60	TEXT	497	360	86	14	1	15	0	-127	0	1	86											Max Units													
ReImagined HPI RAW\guis\LOUNGE.GADGET30	1	0	GAMEOPEN	496	335	120	20	2	15	0	0	0	1	86											Game Is Open	0	101	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET31	1	0	RESTRICTIONS	496	396	120	20	2	15	0	0	0	1	86											Build Restrictions	0	101	0	0									
ReImagined HPI RAW\guis\LOUNGE.GADGET32	5	45	HELPTEXT	9	456	447	20	2	15	0	-127	0	1	86																								
ReImagined HPI RAW\guis\LOUNGE.GADGET33	6	0	MAPVIEW	333	326	110	111	0	15	0	0	0	1	0										0														
ReImagined HPI RAW\guis\LOUNGE2.GADGET0	0	205	lounge2.GUI	0	0	640	480	52685	52685	52685	0	-51	-51	-51		42	-51	-51	-51																			
ReImagined HPI RAW\guis\LOUNGE2.GADGET1	3	221	MESSAGE	21	441	294	20	0	15	0	0	0	1	-13																							63	
ReImagined HPI RAW\guis\LOUNGE2.GADGET2	5	217	MEMx	397	69	34	17	18	0	0	103	0	0	54											0M													
ReImagined HPI RAW\guis\LOUNGE2.GADGET3	1	217	READYx	479	71	16	16	138	0	0	0	0	0	54												0	44	0	0									
ReImagined HPI RAW\guis\LOUNGE2.GADGET4	2	1	OUTPUT	21	342	414	96	1	15	0	0	0	1	54																								0
ReImagined HPI RAW\guis\LOUNGE2.GADGET5	1	240	PREVMENU	510	416	120	20	65538	0	0	0	0	1	54											Previous Menu	0	1	0	0									
ReImagined HPI RAW\guis\LOUNGE2.GADGET6	1	240	START	522	437	96	31	65538	0	0	0	0	1	54											Start Game	0	1	0	0									
ReImagined HPI RAW\guis\LOUNGE2.GADGET7	5	221	PINGx	435	69	34	18	18	0	0	60	0	0	54											0													
ReImagined HPI RAW\guis\LOUNGE2.GADGET8	1	69	MAP	327	306	120	20	2	0	0	0	0	1	54											Select Map	0	101	0	0									
ReImagined HPI RAW\guis\LOUNGE2.GADGET9	6	210	LOGOx	179	71	16	16	33474	64	0	56	-124	1	54										1														
ReImagined HPI RAW\guis\LOUNGE2.GADGET10	1	40	RESx	293	69	90	20	2	0	0	0	0	0	54											1600 X 1200	0	49	0	0									
ReImagined HPI RAW\guis\LOUNGE2.GADGET11	1	195	SIDEx	127	69	44	20	1	0	0	0	0	0	54												0	2	0	3									
ReImagined HPI RAW\guis\LOUNGE2.GADGET12	1	243	ALLYx	202	69	38	20	1	0	0	0	0	0	0												0	0	0	4									
ReImagined HPI RAW\guis\LOUNGE2.GADGET13	4	30	METAL	510	24	120	16	1	4	0	0	0	1	0																106	22	0	10					
ReImagined HPI RAW\guis\LOUNGE2.GADGET14	5	243	RESCTEXT	510	12	41	16	17	0	0	0	0	1	0											Metal										METAL			
ReImagined HPI RAW\guis\LOUNGE2.GADGET15	4	20	ENERGY	510	58	120	16	1	4	0	99	0	1	-87																106	22	0	10					
ReImagined HPI RAW\guis\LOUNGE2.GADGET16	5	243	TEXT	510	46	57	18	17	0	0	99	0	1	-87											Energy										ENERGY			
ReImagined HPI RAW\guis\LOUNGE2.GADGET17	5	243	ENERGYTEXT	578	46	37	12	20	0	0	99	0	1	-87											#													
